
 ID      PARA1  RISE  COUN  DURATION AMP PCNTS  ABS-ENERGY
  1  1913.5106    17    22       126  58     7 354.814E+00
  1  3320.4138     2     6        33  50     2  37.267E+00
  1  3476.0583     4    22       101  63     3 633.493E+00
  1  3622.5471     4     1       101  44     1 633.493E+00
  1  3915.5249    12    18       143  53     4 225.253E+00
  1  3955.1987     9    15        48  54     4 168.252E+00
  1  4013.1841     6    12        58  54     3 155.580E+00
  1  4345.8359    27    50       251  76    11  42.729E+03
  1  4394.6655     4     4        17  50     2  18.913E+00
  1  4443.4951    15    15       101  53     5 180.643E+00
  1  4470.9619    23    40       155  69     9   5.088E+03
  1  4589.9839    30    32       153  67    11   4.689E+03
  1  4647.9692     5    46       349  81     4  78.511E+03
  1  4687.6431     2    22        60  61     2 573.263E+00
  1  4745.6284    29    69       558  86    10 303.259E+03
  1  4763.9395     7    52       290  72     4  12.017E+03
  1  4763.9395    15    70       568  81     8  71.797E+03
  1  4834.1318     7    28       133  62     4 721.385E+00
  1  4931.7910    27    28        91  57    10 395.349E+00
  1  4910.4282     2    41       207  83     2  43.671E+03
  1  4910.4282    20    35       192  69     7   3.398E+03
  1  4892.1172    62    32       125  51    14 335.092E+00
  1  4886.0137    62     1       125  44     1 335.092E+00
  1  4882.9614     3    50       365  85     2  61.942E+03
  1  4886.0137     9    60       598  80     4 101.989E+03
  1  4882.9614     1     1         1  48     1   2.854E+00
  1  4882.9614    10    36       185  74     6  12.383E+03
  1  4882.9614     6    27        79  67     4   3.481E+03
  1  4882.9614     3    62       364  80     2  61.240E+03
  1  4882.9614     6     1         6  45     1   5.273E+00
  1  4858.5469     4    23        77  64     3   1.364E+03
  1  2343.8215     4     9        30  51     2  75.757E+00
  1   589.0073     1     2         2  47     1   5.956E+00
  1   585.9554     2     3        10  50     2  19.451E+00
  1   585.9554     1     4        20  54     1  42.654E+00
  1   585.9554     4     4         9  48     3  17.143E+00
  1   585.9554     1     8        31  60     1 197.164E+00
  1   585.9554     4    11        40  59     2 301.884E+00
  1   585.9554     4     8        67  52     2  94.772E+00
  1   585.9554     1     2         2  49     1   9.038E+00
  1   585.9554     1    10        29  59     2 234.089E+00
  1   561.5406     1     1         1  45     1   0.000E+00
  1   585.9554     1     1         1  46     1   2.503E+00
  1   585.9554    29    46       275  70    12  13.876E+03
  1   585.9554    29     1       275  44     1  13.876E+03
  1   585.9554     1     5        15  54     1  45.920E+00
  1   561.5406     5    33       178  93     2 878.092E+03
  1   546.2813     5     1       178  44     1 878.092E+03
  1   546.2813     1     1         1  49     1   3.506E+00
  1   546.2813     4     2        13  48     1  15.050E+00
  1   546.2813     4     1         4  47     1   5.723E+00
  1   546.2813     4     4        19  50     2  36.175E+00
  1   561.5406    34     1        34  49     1  18.117E+00
  1   561.5406    34    34       474  67     2  14.475E+03
